standard_num,enterprise_name
GB/T 16839.1-2018,河北省计量监督检测研究院
Q/CY 373-2020,重庆川仪自动化股份有限公司
GB/T 12604.6-2021,中国铁道科学研究院
YB/T 4771-2019,冶金工业信息标准研究院
GB/T 39298-2020,江苏中宜金大分析检测有限公司
GB/T 41104.2-2021,哈尔滨工业大学
GB/T 41355-2022,广东康鑫新材料有限公司
GB/T 36021-2018,青岛市产品质量监督检验研究院
NB/T 25044.6-2016,中广核工程有限公司
GB/T 36334-2018,上海市软件行业协会
GB/T 39688-2020,中国建材检验认证集团淄博有限公司
T/TBPS 4119—2019,中电源工业技术(北京)有限公司
GB/T 29816-2013,北京自动化技术研究院
GB/T 37400.8-2019,太原重型机械集团有限公司
SY/T 5561-2014,宝山钢铁股份有限公司
GB/T 33264-2016,北京化工大学
T/CES 099—2022,特变电工股份有限公司新疆线缆厂
GB/T 38804-2020,钢铁研究总院
GB/T 3098.2-2015,宁波九龙紧固件制造有限公司
GB/T 38845-2020,重庆施能科技发展有限公司
GB/T 40734-2021,二重(镇江)重型装备有限责任公司
GB/T 41323-2022,安徽杰蓝特新材料有限公司
T/CIATA 0037—2021,明阳智慧能源集团股份公司
T/CNS 3—2018,中国核动力研究设计院
NB/T 20414-2017,上海核工程研究设计院
T/CFA 0303.1—2017,山西华翔集团有限公司
GB/T 23005-2020,清华大学
GB/T 26168.1-2018,中国核电工程有限公司
GB/T 34363-2017,上海航天精密机械研究所
GB/T 1927.10-2021,久盛地板有限公司
GB/T 36804-2018,山东大学
GB/T 41196-2021,广东华彻科技有限公司
GB/T 39560.2-2020,爱普生(中国)有限公司
T/CBTMA 0001—2019,北京经纪人协会
GB/T 35725-2017,全球能源互联网研究院
GB/T 36145-2018,浙江东南网架股份有限公司
T/CBTMA 0001—2019,钢铁研究总院
T/ZSA 8—2020,北京航空航天大学
GB/T 34626.1-2017,东莞市可迪新材料科技有限公司
T/CEEIA 472—2020,上海模呈信息技术有限公司
GB/T 1815-2019,鞍山市科翔仪器仪表有限公司
YB/T 4256.2-2016,首钢京唐钢铁联合有限责任公司
GB/T 31545-2015,河南省同力水泥有限公司
T/ZZB 0327—2018,舟山市质量技术监督检测研究院
GB/T 30258-2013,北京国金恒信管理体系认证有限公司
GB/T 36290.2-2018,中国华电集团公司
T/CADBM 9—2019,本标准负责起草单位：北京建筑技术发展有限责任公司
GB/T 35480-2017,湖北回天新材料股份有限公司
NB/T 25016.6-2013,中广核工程有限公司
GB/T 40617-2021,机械工业北京电工技术经济研究所
GB/T 6147-2005,重庆仪表材料研究所
T/CWAN 0027—2022,四川成焊宝玛焊接装备工程有限公司
Q/CY 143-2017,重庆川仪自动化股份有限公司
GB/T 19686-2015,北京金隅节能保温科技有限公司
T/CSTM 00120—2019,钢研纳克检测技术股份有限公司
T/CWAN 0047—2022,郑州机械研究所有限公司
GB/T 23938-2021,中昊光明化工研究设计院有限公司
HG/T 4760-2014,北京红狮漆业有限公司
T/CSM 11—2020,泛亚汽车技术中心有限公司
T/SEESA 007—2022,上海市节能减排中心有限公司
NB/T 20378-2016,中国核工业华兴建设有限公司
T/CITS 0007—2022,奥测世纪(北京)技术股份有限公司
GB/T 34915-2017,冶金工业信息标准研究院
T/CSTM 00043.12—2018,钢铁研究总院
T/CWAN 0036—2021,江阴市六和智能设备有限公司
T/CIAPS 0009—2021,中国化学与物理电源行业协会储能应用分会等
T/CBTMA 0001—2019,科威国际技术转移有限公司
JB/T 5327-2014,重庆材料研究院有限公司
T/CAB 0093—2021,国家能源集团物资有限公司
T/CAMETA 10006—2021,杭州爱科科技股份有限公司
GB/T 35688-2017,东方电气集团东方汽轮机有限公司
GB/T 24634-2009,海克斯康测量技术(青岛)有限公司
GB/T 4930-2021,宝山钢铁股份有限公司
GB/T 39743-2021,嘉善三复滑动轴承有限公司
T/HBMIA 4—2019,河北新金钢铁有限公司
YD/T 4045-2022,中国信息通信研究院
T/CNCIA 01005—2018,河北晨阳工贸集团有限公司
T/CSTM 00546—2021,山东齐鲁石化机械制造有限公司
GB/T 38265.14-2021,中机智能装备创新研究院(宁波)有限公司
T/AIITRE 20002—2020,点亮智汇科技(北京)有限公司
T/CESA 1174—2021,山东省电子信息产品检验院
T/HBMIA 6—2019,唐山东海钢铁集团有限公司
GB/T 34560.6-2017,中冶建筑研究总院有限公司
Q/ATQ 438-2016,鞍钢股份有限公司
T/CSTM 00762—2021,北京钢研检验认证有限公司
GB/T 16855.1-2018,南安市质量计量检测所
T/CIAA 203—2020,中国科学院理化技术研究所
GB/T 38257-2019,北京国科世纪激光技术有限公司
GB/T 35673-2017,深圳万讯自控股份有限公司
GB/T 38681-2020,中国石化工程建设有限公司
T/ZZB 0356—2018,国家文教用品质量监督检验中心
T/CSCP 0035.9—2017,南京钢铁股份有限公司
Q/CYI020-2021,晋亿实业股份有限公司
GB/T 34560.3-2018,冶金工业信息标准研究院
T/SZS 4028—2020,深圳市消费者委员会
GB/T 38810-2020,苏州钢特威钢管有限公司
GB/T 37972-2019,中国电子技术标准化研究院
T/CCTAS 16—2020,广东省交通发展有限公司
T/CSCP 0022—2017,武汉材料保护研究所
T/ZHCA 014—2022,浙江养生堂天然药物研究所有限公司
GB/T 6730.9-2016,长沙矿冶研究院有限责任公司
GB/T 34668-2017,东莞市联鼎电子科技有限公司
T/CSAE 136—2020,内德史罗夫紧固件(昆山)有限公司
GB 5226.6-2014,上海派芬自动控制技术有限公司
T/AIITRE 20001—2021,上海质量管理科学研究院
FZ/T 73043-2012,宁波纤维检验所
GB/T 36290.1-2020,中国电力工程顾问集团西北电力设计院有限公司
T/CWAN 0069—2022,山推工程机械股份有限公司
GB/T 37464-2019,江苏丰东热处理及表面改性工程技术研究有限公司
T/CAME 27—2021,南京医科大学附属无锡人民医院
T/CESA 1126—2020,通标标准技术服务有限公司
T/CSTM 00046.3—2018,中国科学院金属研究所
GB/T 39478-2020,沈阳新松机器人自动化股份有限公司
GB/T 40317-2021,江苏武进不锈股份有限公司
NB/T 20007.24-2013,中国核动力研究设计院
NB/T 20442.10-2017,大亚湾核电运营管理有限责任公司
GB/T 16508.2-2013,上海发电设备成套设计研究院
GB/T 38940-2020,中国航空工业集团公司西安飞行自动控制研究所
GB/T 33985-2017,施耐德电气(中国)有限公司上海分公司
GB/T 41323-2022,安徽科腾标准化技术服务有限公司
NB/T 20008.23-2015,上海第一机床厂有限公司
GB/T 17446-2012,北京化工大学
GB/T 41351-2022,深圳市今天国际物流技术股份有限公司
GB/T 39404-2020,北京和利时智能技术有限公司
GB/T 17614.1-2015,重庆电力高等专科学校等
T/CFA 030802.2—2017,玫德集团有限公司
GB/T 34361-2017,北京航空材料研究院
GB/T 32812-2016,国家石油石化产品质量监督检验中心(广东)
NB/T 25041-2014,深圳中广核工程设计有限公司
GB/T 20965-2013,北京交通大学
Q/ATQ 707-2014,鞍钢股份有限公司
GB/T 8162-2018,浙江格洛斯无缝钢管有限公司
Q/JXKY 28-2016,广州机械科学研究院有限公司
GB/T 36703-2018,北京机械工业自动化研究所有限公司
YB/T 4591-2016,冶金工业信息标准研究院
GB/T 14123-2012,苏州苏试试验仪器有限公司
T/CNEA 102.10—2021,宝武特种冶金有限公司
GB/T 32326-2015,中国资源综合利用协会
XB/T 612.1-2019,虔东稀土集团股份有限公司(艾科锐检测技术有限公司)
GB/T 40014-2021,中国科学院沈阳自动化研究所
T/CFA 030802.2—2017,金华万里扬机械制造有限公司
GB/T 39903-2021,中铁二十五局集团第六工程有限公司
GB/T 37669-2019,江苏金陵智造研究院有限公司
GB/T 30715-2014,唐山钢铁集团有限责任公司
T/CNEA 103.5—2021,国核电站运行服务技术有限公司
GB/Z 40213-2021,北京机械工业自动化研究所有限公司
YB/T 4740-2019,河钢集团钢研总院
GB/T 19769.2-2022,北京机械工业自动化研究所有限公司
GB/T 39733-2020,广州市万绿达集团有限公司
T/HNIT 1—2021,河南省软件服务业协会
T/CWAN 0047—2022,广州黄船海洋工程有限公司.
T/CAS 459—2020,江苏亨通电子线缆科技有限公司
T/SSIA 0001—2015,银联数据服务有限公司
T/CSTM 00017—2021,中国特种设备检测研究院
GB/T 10544-2022,河南汇龙液压科技股份有限公司
GB/T 29910.6-2013,中国仪器仪表协会
GB/T 40313-2021,钢铁研究总院
GB/T 31344-2014,深圳市前海智慧能源系统有限公司
GB/T 37183-2018,河南省蒲新防腐建设工程有限公司
GB/T 38617-2020,上海妙声力仪表有限公司
GB/T 11377-2005,武汉材料保护研究所
GB/T 3478.6-2008,哈尔滨东安发动机制造公司
T/SDZDH 001—2021,青岛市计量技术研究院
T/STACAES 014—2021,上海神舟精宜汽车制造有限公司
GB/T 33966-2017,江苏华程工业制管股份有限公司
T/CECA-G 0021—2019,全球能源互联网研究院有限公司
GB/T 37157-2018,成都航天凯特机电科技有限公司
T/STACAES 016—2021,航天晨光股份有限公司
GB/T 5310-2017,永兴特种不锈钢股份有限公司
T/CWAN 0039—2020,上海模呈信息技术有限公司
GB/T 36520.2-2018,重庆杜克实业有限公司
GB/T 32569-2016,山东泰山钢铁集团有限公司
NB/T 20387-2016,中国核工业二四建设有限公司
GB/T 40084-2021,北京国金衡信认证有限公司
T/CECS 10009—2019,华东建筑设计研究总院
T/CSTM 00046.15—2018,钢研纳克检测技术股份有限公司等单位
T/CADBM 17—2019,本标准参与起草单位:中铁二院工程集团有限责任公司
GB/T 36008-2018,北京傲博机器人有限公司
GB/T 40695-2021,中国互联网络信息中心
GB/T 26831.2-2012,沈阳航发热计量技术有限公司等
T/CSTM 00044.8—2018,北京科技大学
GB/T 38265.5-2021,深圳市唯特偶新材料股份有限公司
NB/Z 20252-2013,上海核工程研究设计院
GB/T 40337-2021,厦门坤锦电子科技有限公司
GB/T 32076.4-2015,江苏中成紧固技术发展有限公司
T/CBMCA 014—2020,上海产业技术研究院
T/BSRS 037—2020,生态环境部核与辐射安全中心
YB/T 4591-2016,马钢(集团)控股有限公司
T/CAME 27—2021,蓓安科仪(北京)技术有限公司
T/CNEA 101.13—2021,上海第一机床厂有限公司
YD/T 3763.8-2021,苏宁消费金融有限公司
GB/T 32797-2016,浙江省电力设计院
GB/T 29012-2012,北京建筑机械化研究院
GB/T 38265.11-2021,中山翰华锡业有限公司
GB/T 20887.3-2022,北京科技大学
GB/T 40696-2021,上海交通大学
Q/TB3049-2021,山西太钢不锈钢股份有限公司
T/CESA 9169—2021,深圳市金蝶天燕云计算股份有限公司
GB/T 34638-2017,上海泰司检测科技有限公司
GB/T 29821-2013,上海威尔泰工业自动化股份有限公司
T/AIITRE 20003—2022,无锡艾斯欧认证咨询有限公司
NB/T 25026-2014,西安热工研究院有限公司
GB/T 11351-2017,天润曲轴股份有限公司
T/SDL 3.5—2021,深圳市沃尔核材股份有限公司
GB/T 36245-2018,重庆川仪自动化股份有限公司
GB/T 35840.1-2018,唐山志威科技有限公司
T/CSEA 17—2021,常州君合科技股份有限公司
GB/T 38822-2020,华东理工大学
GB/T 223.90-2021,天津钢铁集团有限公司
GB/T 34923.6-2017,国网新疆电力公司
GB/T 36037-2018,洛阳牡丹焊材集团有限公司
GB/T 19882.213-2012,长沙威胜信息技术有限公司
GB/T 16857.5-2017,中机生产力促进中心
GB/T 37620-2019,永兴特种不锈钢股份有限公司
GB/T 35456-2017,伟士(厦门)体育用品有限公司
GB/T 19769.4-2022,厦门宇电自动化科技有限公司
GB/T 35840.3-2018,四川六合锻造股份有限公司
GB/T 36797-2018,厦门大学
GB/T 19672-2021,南京坚固高中压阀门制造有限公司
T/CESA 9168—2021,北京东方通科技股份有限公司
GB/T 36233-2018,天津市金桥焊材集团有限公司
T/ZASDI 0001—2021,国家国防科技工业局信息中心
T/CAQI 157—2020,天津天传电控设备检测有限公司
YB/T 4618-2017,冶金工业信息标准研究院
DB4403/T 194-2021,深圳市标准技术研究院
GB/T 94.4-2017,机械工业通用零部件产品质量监督检测中心
GB/T 34648-2017,武汉材料保护研究所
GB/T 36326-2018,中金数据系统有限公司
T/CPSS 1004—2020,西安交通大学
GB/T 40084-2021,宝山钢铁股份有限公司
T/CAMMT 21—2019,江苏威宝仕智能科技有限公司
GB/T 40080-2021,钢研纳克检测技术股份有限公司
T/CMES 04001—2020,北京工研精机股份有限公司
YB/T 4941-2021,潍坊特钢集团有限公司
GB/T 35394-2017,湖北三江航天江北机械工程有限公司
T/CADBM 9—2019,深圳市威耐纳米新材料有限公司
YB/T 4867-2020,鞍钢股份有限公司
T/CCAS 013.4—2020,尧柏特种水泥集团有限公司
GB/T 19004-2020,中国质量协会
GB/T 14099.5-2010,沈阳黎明航空发动机(集团)有限公司
GB/T 32080-2015,上海金艺检测技术有限公司
GB/T 19769.4-2022,南京科达新控仪表有限公司
GB/T 37669-2019,西安诚合工业自动化设备有限公司
GB/T 39572.1-2020,中国信息通信研究院
T/BSRS 005—2019,大亚湾核电运营管理有限责任公司
GB/T 41091-2021,义乌市老金模具有限公司
GB/T 20168-2017,核工业第八研究所
T/ZZB 0327—2018,浙江海洋大学(排名不分先后)
GB/T 35022-2018,西安铂力特激光成形技术有限公司
NB/T 20146-2012,中国核电工程有限公司
GB/T 32180.5-2015,中华人民共和国审计署驻成都特派员办事处
GB/Z 38623-2020,西宁市大数据服务管理局
GB/T 33770.6-2021,北京赛迪认证中心有限公司
GB/T 31838.3-2019,国网江苏省电力有限公司
T/AIITRE 20001—2021,深圳华龙迅达信息技术股份有限公司
GB/T 35840.3-2018,抚顺特殊钢股份有限公司
GB/T 18400.7-2010,四川长征机床集团有限公司
GB/T 23005-2020,北京国金衡信认证有限公司
YB/T 4904-2021,安阳钢铁股份有限公司
T/CST 2—2020,钢研纳克检测技术股份有限公司
T/CSTM 00046.14—2018,首钢集团有限公司
T/CSCP 0001—2022,武汉材料保护研究所
GB/T 40734-2021,华东理工大学
GB/T 40575-2021,苏州苏相机器人智能装备有限公司
GB/T 41246-2022,国家海洋标准计量中心
T/CITS 0007—2022,中认英泰检测技术有限公司
GB/T 38807-2020,江苏武进不锈股份有限公司
T/CNIA 0001—2018,福建省闽发铝业股份有限公司
GB/T 38277-2019,山东钢铁股份有限公司莱芜分公司
T/AIITRE 10002—2020,中国信息通信研究院
GB/T 19208-2020,河北省交通规划设计院
T/CSTM 00546—2021,茂名重力石化装备股份公司
T/CSCP 0035.1—2017,北京科技大学
GB/T 39853.1-2021,上海仪器仪表研究所
GB/T 19769.4-2022,青岛自动化仪表有限公司
GB/T 39227-2020,西安博宇电气有限公司
JB/T 2298-2014,中信重工机械股份有限公司
T/CMTBA 1009.2—2021,成都煜鼎特种加工技术有限公司
T/GDNB 99.1—2022,广东省农业科学院农业质量标准与监测技术研究所
GB/T 31563-2015,武汉材料保护研究所
GB/T 40597-2021,云南电网有限责任公司电力科学研究院
T/CNEA 101.1—2021,中国机械工业联合会
T/GDCDC 020—2022,广东省日化商会
Q/ASB 296-2014,鞍钢股份有限公司
T/CIAA 202—2020,海鸥冠军有限公司
GB/T 39269-2020,上海交通大学
DB14/T 2473—2022,山西汾西重工有限责任公司
GB/T 40218-2021,深圳万讯自控股份有限公司
YB/T 4740-2019,石家庄钢铁有限责任公司
GB/T 24591-2019,江苏银环精密钢管有限公司
GB/T 38870-2020,济南方德自动化设备股份有限公司
GB/T 38936-2020,抚顺特殊钢股份有限公司
GB/T 37140-2018,南京市产品质量监督检验院
T/CSCP 0035.10—2017,北京科技大学
T/CAMETA 10005—2021,青岛海尔科技有限公司
T/CAB 2019—2019,湖州市标准化研究院
NB/T 20006.41-2018,中广核工程有限公司
GB/T 711-2017,首钢总公司
GB/T 35077-2018,华测检测认证集团股份有限公司
GB/T 40786.2-2021,威胜信息技术股份有限公司
GB/Z 41107.3-2021,哈尔滨焊接研究院有限公司
GB/T 3087-2022,内蒙古包钢钢联股份有限公司
GB/T 27067-2017,苏州电器科学研究院
GB/T 39269-2020,中机生产力促进中心
GB/T 33007-2016,中标软件有限公司
GB/T 40080-2021,钢铁研究总院
T/CAPEC 03—2018,南京三方化工设备监理有限公司
GB/T 5267.2-2017,中机生产力促进中心
T/ZZB 0298—2017,浙江中达特钢股份有限公司
T/CWAN 0057—2021,河北创力机电科技有限公司
T/CITS 0007—2022,国家广播电视产品质量检验检测中心(北京泰瑞特检测技术服务有限责任公司)
